1114,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1114,Dalian Enterprises Inc.,7086765,2013-09-01,0473 - Experts-conseils en technologie de l’information,2013-09-01 au 2015-03-31,"47 515,85 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours. / Marché modifié. Marché déclaré antérieurement.,Gestion de projet.
1115,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1115,Coradix,7086858,2013-08-30,0473 - Experts-conseils en technologie de l’information,2013-08-30 au 2014-05-30,"65 653,29 $",Outil d'acquisition de TPSGC / Marché adjugé d'un concours. / Marché modifié. Marché déclaré antérieurement.,Administrateur de projet niveau II.
1116,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1116,Coradix,7086862,2013-09-09,0473 - Experts-conseils en technologie de l’information,2013-09-09 au 2014-12-31,"255 650,02 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours. / Marché modifié. Marché déclaré antérieurement.,Services d'architecture et de développement.
1117,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1117,Excel Human Resources,7086880,2013-09-03,0473 - Experts-conseils en technologie de l’information,2013-09-03 au 2015-03-31,"315 193,73 $",Marché modifié. Marché déclaré antérieurement / Outil d'acquisition de TPSGC. / Marché adjugé d'un concours.  (DS) Analyse de l'entreposage des données d'entreprise.,Analyse EDW.
1118,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1118,Excel Human Resources,7086895,2013-09-09,0473 - Experts-conseils en technologie de l’information,2013-09-09 au 2015-03-31,"154 355,18 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours. / Marché modifié. Marché déclaré antérieurement.,Gestion de projet.
1119,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1119,Systematix It Solutions Inc.,7086913,2013-09-10,0473 - Experts-conseils en technologie de l’information,2013-09-10 au 2014-03-31,"152 380,50 $",Marché modifié. Marché déclaré antérieurement/Marché adjugé d'un concours. / Outil d'acquisition de TPSGC.,Analyste fonctionnel PGI.
1120,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1120,Maplesoft Consulting Inc.,7087070,2013-10-08,0473 - Experts-conseils en technologie de l’information,2013-10-08 au 2014-07-31,"160 508,59 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours. / Marché modifié. Marché déclaré antérieurement.,Spécialiste opération de soutien.
1121,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1121,Oracle Corporation Canada Inc.,7087104,2014-01-20,0473 - Experts-conseils en technologie de l’information,2014-01-20 au 2014-02-14,"16 978,66 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours.,Services d'experts du système.
1122,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1122,CGI INFORMATION SYSTEMS AND,7087175,2014-01-02,0473 - Experts-conseils en technologie de l’information,2014-01-02 au 2015-12-31,"715 730,70 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours./ Marché avec des autorisations de tâches. Le montant réalisé dépend du nombre d'autorisations de tâches et peut être inférieur au montant divulgué de façon proactive.,Développer l'architecture technique.
1123,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1123,CGI INFORMATION SYSTEMS AND,7087181,2013-11-01,0473 - Experts-conseils en technologie de l’information,2013-11-01 au 2015-12-31,"784 728,50 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours. / Marché modifié. Marché déclaré antérieurement.,Développer l'architecture technique.
1124,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1124,RANDSTAD INTERIM INC,7087286,2013-11-12,0473 - Experts-conseils en technologie de l’information,2013-11-12 au 2015-03-31,"328 115,84 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours. / Marché modifié. Marché déclaré antérieurement.,Transfert d'orientation et de connaissances techniques.
1125,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1125,Dalian Enterprises Inc.,7087448,2013-12-05,0473 - Experts-conseils en technologie de l’information,2013-12-05 au 2014-08-08,"123 260,40 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours. / Marché modifié. Marché déclaré antérieurement.,Le développement des processus d'affaires.
1126,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1126,HAWORTH LTD,7087532,2013-12-12,1231 - Mobilier et ameublement du bureau incluant des pièces,2014-01-31,"43 223,14 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours. / Marché modifié. Marché déclaré antérieurement.
1127,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1127,Veritaaq,7087537,2014-01-06,0473 - Experts-conseils en technologie de l’information,2014-01-06 au 2016-09-12,"371 205,00 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours.,Conceptions fonctionnelles pour des scénarios de test.
1128,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1128,Excel Human Resources,7087552,2014-01-02,0473 - Experts-conseils en technologie de l’information,2014-01-02 au 2014-12-01,"151 872,00 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours.   / Marché modifié. Marché déclaré.,Programmeur / Développeur.
1129,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1129,Dalian Enterprises Inc.,7087562,2014-01-13,0473 - Experts-conseils en technologie de l’information,2014-01-13 au 2014-11-30,"157 271,00 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours.,Conversion de base de données.
1130,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1130,GILMORE GLOBAL,7087564,2014-01-03,"1143 - Matière imprimée, incluant livres, journaux, images, textes, manuscrits et formules",2014-01-24,"18 606,11 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours.
1131,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1131,The Halifax Group,7087567,2013-12-17,0491 - Services de conseillers en gestion,2013-12-17 au 2014-03-31,"33 561,00 $",Marché adjugé d'un concours.,Évaluation organisationnelle.
1132,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1132,RANDSTAD INTERIM INC,7087568,2014-01-06,0473 - Experts-conseils en technologie de l’information,2014-01-06 au 2015-10-18,"355 000,80 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Analyste fonctionnel PGI.
1133,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1133,The AIM Group Inc.,7087589,2013-12-18,0491 - Services de conseillers en gestion,2013-12-18 au 2014-04-30,"35 256,00 $",Marché adjugé d'un concours.,Consultant en gestion des connaissances.
1134,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1134,R.A. Malatest & Associates Ltd.,7087594,2013-12-19,0491 - Services de conseillers en gestion,2013-12-19 au 2014-04-30,"62 926,88 $",Marché adjugé d'un concours.,Évaluation du cadre interne.
1135,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1135,Ecole de Langues ABCE Inc.,7087617,2014-01-06,"0447 - Frais d'enseignement et frais de participation à des cours comprenant les séminaires, non spécifiés ailleurs",2014-01-06 au 2014-03-31,"10 283,00 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours.
1136,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1136,FSC INC.,7087620,2013-12-23,1245 - Matières et pièces de la sécurité et de la sanitation,2014-01-31,"209 616,72 $",Marché adjugé d'un concours.
1137,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1137,FSC INC.,7087621,2013-12-23,1245 - Matières et pièces de la sécurité et de la sanitation,2014-01-31,"96 592,04 $",Marché adjugé d'un concours.
1138,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1138,Gartner Group,7087624,2014-01-13,0492 - Contrats de recherche,2014-01-13 au 2014-03-31,"90 162,70 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours. / Marché modifié. Marché déclaré antérieurement.
1139,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1139,Excel Human Resources,7087626,2014-01-06,0473 - Experts-conseils en technologie de l’information,2014-01-06 au 2014-07-30,"114 615,90 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Analyste des systèmes.
1140,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1140,Dalian Enterprises Inc.,7087633,2014-01-13,0492 - Contrats de recherche,2014-01-13 au 2014-09-24,"556 383,75 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours. / Marché avec des autorisations de tâches. Le montant réalisé dépend du nombre d'autorisations de tâches et peut être inférieur au montant divulgué de façon proactive.
1141,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1141,St-Joseph Corporation,7087634,2013-12-31,"1143 - Matière imprimée, incluant livres, journaux, images, textes, manuscrits et formules",2014-01-10,"33 360,95 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours.
1142,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1142,Gilmore Printing Services Inc,7087635,2013-12-31,"1143 - Matière imprimée, incluant livres, journaux, images, textes, manuscrits et formules",2014-01-10,"59 999,05 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours.
1143,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1143,DYNAMIC PERSONNEL CONSULTANTS,7087636,2014-01-06,0813 - Services d'aide temporaire,2014-01-06 au 2014-03-31,"17 529,01 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Bibliothécaire / archiviste pour le catalogage des responsabilités.
1144,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1144,Ricoh Canada Inc,7087655,2014-01-07,1283 - Matériel informatique-environnement informatique client - ordinateur de bureau/personnel/portable (inclut les pièces et périphériques connexes),2014-03-07,"49 471,64 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours.
1145,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1145,HAWORTH LTD,7087663,2014-01-09,1231 - Mobilier et ameublement du bureau incluant des pièces,2014-03-31,"12 534,39 $",Outil d'acquisition de TPSGC. / Marché adjugé d'un concours.
1146,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1146,Excel Human Resources,7087664,2014-01-13,0473 - Experts-conseils en technologie de l’information,2014-01-13 au 2015-03-31,"207 027,30 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Analyste d'affaires.
1147,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1147,Steelcase Canada Inc.,7087667,2014-01-24,1231 - Mobilier et ameublement du bureau incluant des pièces,2014-03-31,"21 563,39 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1148,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1148,St. Joseph Communication,7087668,2014-01-08,0321 - Services d'imprimerie,2014-01-08 au 2014-01-24,"32 977,14 $",Outil d'acquisition de TPSGC. /Marché adjugé à un fournisseur unique. / Marché modifié. Marché déclaré antérieurement.
1149,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1149,MOBILSHRED INC,7087675,2014-01-09,0859 - Autres services commerciaux qui ne sont pas précisés ailleurs,2014-01-09 au 2015-01-08,"101 747,78 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1150,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1150,LEXMARK CANADA INC.,7087693,2014-01-13,1283 - Matériel informatique-environnement informatique client - ordinateur de bureau/personnel/portable (inclut les pièces et périphériques connexes),2014-03-13,"31 435,47 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1151,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1151,Interis Consulting Inc,7087705,2014-01-15,0473 - Experts-conseils en technologie de l’information,2014-01-15 au 2014-04-30,"84 614,40 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Service examinateur indépendant.
1152,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1152,Coradix,7087707,2014-01-20,0473 - Experts-conseils en technologie de l’information,2014-01-20 au 2015-03-31,"231 506,57 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Examen des descriptions de produits.
1153,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1153,Maplesoft Consulting Inc.,7087711,2014-02-10,0473 - Experts-conseils en technologie de l’information,2014-02-10 au 2014-08-15,"358 876,70 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Spécialiste opération de soutien.
1154,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1154,Pathfinder Systems Design/Tab,7087741,2014-01-20,1164 - Produits de métaux divers,2014-02-28,"30 040,15 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1155,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1155,ADVANCED BUSINESS INTERIORS,7087745,2014-01-17,1231 - Mobilier et ameublement du bureau incluant des pièces,2014-01-31,"24 610,84 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1156,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1156,Excel Human Resources,7087760,2014-03-17,0473 - Experts-conseils en technologie de l’information,2014-03-17 au 2014-08-03,"212 553,01 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Activités de soutien à la clientèle.
1157,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1157,MOBILSHRED INC,7087763,2014-01-09,0859 - Autres services commerciaux qui ne sont pas précisés ailleurs,2014-01-09 au 2014-03-09,"45 434,76 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1158,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1158,RANDSTAD INTERIM INC,7087766,2014-01-27,0473 - Experts-conseils en technologie de l’information,2014-01-27 au 2015-01-12,"200 999,88 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours. / Marché modifié. Marché déclaré antérieurement.,Analyste fonctionnel PGI.
1159,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1159,RANDSTAD INTERIM INC,7087779,2014-02-01,0473 - Experts-conseils en technologie de l’information,2014-02-01 au 2015-02-01,"243 854,00 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Développer l'architecture technique.
1160,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1160,Dalian Enterprises Inc.,7087780,2014-01-29,0499 - Autres services professionnels non précisés ailleurs,2014-01-29 au 2015-03-31,"231 398,68 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Services de conseil aux entreprises.
1161,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1161,CMG OFFICE INTERIORS,7087781,2014-01-22,1231 - Mobilier et ameublement du bureau incluant des pièces,2014-01-31,"24 469,17 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1162,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1162,EVISION INC SOFTSIM TECHNOLOGIES,7087808,2014-01-28,0499 - Autres services professionnels non précisés ailleurs,2014-01-28 au 2014-03-31,"43 979,60 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Examen des services de vérification.
1163,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1163,CLIC -HULL 326-1620 CAN. INC,7087818,2014-01-24,"0447 - Frais d'enseignement et frais de participation à des cours comprenant les séminaires, non spécifiés ailleurs",2014-01-24 au 2014-02-03,"39 200,00 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1164,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1164,UNIVERSITY OF WESTERN ONTARIO,7087830,2014-02-06,0492 - Contrats de recherche,2014-02-06 au 2014-05-31,"24 840,00 $",Marché adjugé à un fournisseur unique
1165,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1165,MOUNT ROYAL UNIVERSITY,7087831,2014-02-20,0492 - Contrats de recherche,2014-02-20 au 2014-06-30,"24 870,00 $",Marché adjugé à un fournisseur unique
1166,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1166,MEYER BURSTEIN,7087832,2014-01-31,0492 - Contrats de recherche,2014-01-31 au 2014-11-30,"24 860,00 $",Marché adjugé à un fournisseur unique
1167,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1167,"Lai, Daniel",7087833,2014-02-04,0492 - Contrats de recherche,2014-02-04 au 2014-03-31,"25 000,00 $",Marché adjugé à un fournisseur unique
1168,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1168,UNIVERSITE DE SHERBROOKE,7087836,2014-01-31,0492 - Contrats de recherche,2014-01-31 au 2014-12-10,"24 200,00 $",Marché adjugé à un fournisseur unique
1169,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1169,CONCORDIA UNIVERSITY,7087839,2014-01-31,0492 - Contrats de recherche,2014-01-31 au 2014-03-31,"24 962,45 $",Marché adjugé à un fournisseur unique
1170,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1170,MICHAEL HAAN,7087848,2014-01-31,0492 - Contrats de recherche,2014-01-31 au 2014-03-31,"24 860,00 $",Marché adjugé à un fournisseur unique
1171,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1171,Lowe-Martin Company Inc.,7087868,2014-01-30,"1143 - Matière imprimée, incluant livres, journaux, images, textes, manuscrits et formules",2013-11-29,"151 138,91 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1172,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1172,Dalian Enterprises Inc.,7087872,2014-02-06,0473 - Experts-conseils en technologie de l’information,2014-02-06 au 2015-02-01,"204 859,05 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Services de conseil aux entreprises.
1173,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1173,HAWORTH LTD,7087877,2014-01-30,1231 - Mobilier et ameublement du bureau incluant des pièces,2014-03-31,"398 697,81 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1174,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1174,UNIVERSITE DE MONCTON,7087879,2014-01-30,0492 - Contrats de recherche,2014-01-30 au 2014-03-31,"22 000,00 $",Marché adjugé à un fournisseur unique
1175,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1175,RDÉE CANADA,7087880,2014-01-30,0492 - Contrats de recherche,2014-01-30 au 2014-05-26,"24 408,00 $",Marché adjugé à un fournisseur unique
1176,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1176,SIMON FRASER UNIVERSITY,7087881,2014-01-31,0492 - Contrats de recherche,2014-01-31 au 2015-03-31,"24 648,00 $",Marché adjugé à un fournisseur unique
1177,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1177,CARLETON UNIVERSITY (RRDR),7087886,2014-01-30,0492 - Contrats de recherche,2014-01-30 au 2014-03-31,"22 374,00 $",Marché adjugé d'un concours.
1178,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1178,Xerox Canada Ltd,7087890,2014-03-01,"0533 - Location de machinerie, de mobilier et d'installation de bureau, et d'autres équipement",2014-03-01 au 2017-02-28,"14 240,13 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1179,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1179,HAWORTH LTD,7087910,2014-02-04,1231 - Mobilier et ameublement du bureau incluant des pièces,2014-03-31,"342 869,12 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours. / Le présent marché s'échelonne sur plusieurs années.
1180,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1180,RANDSTAD INTERIM INC,7087917,2014-02-10,0473 - Experts-conseils en technologie de l’information,2014-02-10 au 2015-02-10,"588 863,34 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Évaluation de l'architecture d'entreprise.
1181,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1181,RANDSTAD INTERIM INC,7087922,2014-02-24,0473 - Experts-conseils en technologie de l’information,2014-02-24 au 2014-12-16,"246 340,00 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Analyste des systèmes.
1182,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1182,Systematix It Solutions Inc.,7087923,2014-02-13,0473 - Experts-conseils en technologie de l’information,2014-02-13 au 2014-07-31,"92 208,00 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.,Évaluation de l'architecture d'entreprise.
1183,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1183,CAPITAL OFFICE INTERIORS,7087930,2014-02-05,1231 - Mobilier et ameublement du bureau incluant des pièces,2014-03-31,"24 900,85 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1184,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1184,CAPITAL OFFICE INTERIORS,7087931,2014-02-05,1231 - Mobilier et ameublement du bureau incluant des pièces,2014-03-31,"24 940,49 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1185,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1185,CAPITAL OFFICE INTERIORS,7087932,2014-02-05,1231 - Mobilier et ameublement du bureau incluant des pièces,2014-03-31,"24 900,85 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1186,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1186,LA CITE COLLEGIALE,7087937,2014-02-12,"0447 - Frais d'enseignement et frais de participation à des cours comprenant les séminaires, non spécifiés ailleurs",2014-02-12 au 2014-03-31,"51 024,56 $",Marché adjugé d'un concours. / Marché modifié. Marché déclaré antérieurement.,Formation de la langue française.
1187,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1187,IT/Net Ottawa Inc,7087948,2014-01-15,0473 - Experts-conseils en technologie de l’information,2014-01-15 au 2014-03-31,"67 348,00 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours. / Marché avec des autorisations de tâches. Le montant réalisé dépend du nombre d'autorisations de tâches et peut être inférieur au montant divulgué de façon proactive / Le présent marché s'échelonne sur plusieurs années.,Analyste fonctionnel PGI Niveau III.
1188,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1188,WIL COUNSELLING AND TRAINING,7087949,2014-02-07,0351 - Les services professionnels de communication non spécifiés ailleurs,2014-02-10 au 2014-03-31,"24 860,00 $",Marché adjugé à un fournisseur unique.,Salon d'emploi virtuel.
1189,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1189,TEKNION FURNITURE SYSTEMS INC.,7087953,2014-02-10,1231 - Mobilier et ameublement du bureau incluant des pièces,2014-03-31,"11 234,10 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1190,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1190,VITALSMARTS,7087960,2014-02-07,0321 - Services d'imprimerie,2014-02-07 au 2014-02-21,"18 742,87 $",Marché adjugé à un fournisseur unique
1191,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1191,LES INDUSTRIES ROUILLARD,7087985,2014-02-12,1231 - Mobilier et ameublement du bureau incluant des pièces,2014-03-31,"19 433,24 $",Outil d'acquisition de TPSGC. /Marché adjugé à un fournisseur unique. / Marché modifié. Marché déclaré antérieurement.
1192,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1192,ADVANCED PRESENTATION PRODUCTS,7088024,2014-02-14,0332 - Services audio-visuels,2014-02-14 au 2014-03-31,"25 767,39 $",Marché adjugé à un fournisseur unique
1193,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1193,QUINTET CONSULTING CORPORATION,7088026,2014-01-02,0491 - Services de conseillers en gestion,2014-01-02 au 2014-01-10,"11 413,00 $",Marché adjugé à un fournisseur unique.,Conseil adjucation-Service Relations publiques.
1194,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1194,Sharp's audio visual,7088028,2014-02-14,1249 - Autres pièces du matériel,2014-03-31,"30 052,60 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1195,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1195,FRANCOTYP-POSTALIA CANADA INC.,7088038,2014-02-17,1249 - Autres pièces du matériel,2014-02-28,"14 694,75 $",Marché adjugé d'un concours.
1196,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1196,Xerox Canada Ltd,7088039,2014-03-17,"0533 - Location de machinerie, de mobilier et d'installation de bureau, et d'autres équipement",2014-03-17 au 2017-03-16,"18 535,80 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
1197,http://www.cic.gc.ca/disclosure-divulgation/index-fra.aspx?dept=1&lang=fra&p=4&c=1197,Xerox Canada Ltd,7088041,2014-03-17,"0533 - Location de machinerie, de mobilier et d'installation de bureau, et d'autres équipement",2014-03-17 au 2017-03-16,"25 270,48 $",Outil d'acquisition de TPSGC. /  Marché adjugé d'un concours.
